geoid,countyfp,pop20,areakm,popdens,vbm_tot_2020,vbm_lat_2020,vbm_asn_2020,vbm_youth_2020,turnout_tot_2020,turnout_lat_2020,turnout_asn_2020,turnout_youth_2020,vbm_tot_2016,vbm_lat_2016,vbm_asn_2016,vbm_youth_2016,turnout_tot_2016,turnout_lat_2016,turnout_asn_2016,turnout_youth_2016,pollvoter_dens,job_dens,prc_nonengprof_final,prc_nonengprof_final_unreliable_flag,prc_caraccess_final,prc_caraccess_final_unreliable_flag,prcdisabled_final,prcdisabled_final_unreliable_flag,prc_pov_final,prc_pov_final_unreliable_flag,prc_youth_final,prc_youth_final_unreliable_flag,prc_asian,prc_asian_unreliable_flag,prc_black,prc_black_unreliable_flag,prc_latino,prc_latino_unreliable_flag,prc_native,prc_native_unreliable_flag,prc_white,prc_white_unreliable_flag,prc_centralamerican,prc_centralamerican_unreliable_flag,prc_cuban,prc_cuban_unreliable_flag,prc_dominican,prc_dominican_unreliable_flag,prc_mexican,prc_mexican_unreliable_flag,prc_puertorican,prc_puertorican_unreliable_flag,prc_southam,prc_southam_unreliable_flag,prc_asianindian,prc_asianindian_unreliable_flag,prc_chinese,prc_chinese_unreliable_flag,prc_filipino,prc_filipino_unreliable_flag,prc_japanese,prc_japanese_unreliable_flag,prc_korean,prc_korean_unreliable_flag,prc_vietnamese,prc_vietnamese_unreliable_flag,cvapdens,tot_elignonreg_prc_final,tot_elignonreg_prc_final_unreliable_flag
6001407500,1.0,4407.0,0.4945,8912.00614,0.91174,0.89137,0.9443,0.88275,0.60861,0.63397,0.55743,0.53357,0.53187,0.48088,0.72257,0.47316,0.52915,0.57063,0.46283,0.42147,0.00166,0.00083,0.28604,0.0,0.80339,0.0,0.14996,0.0,0.35684,0.0,0.09956,1.0,0.06467,1.0,0.29007,0.0,0.55036,0.0,0.00093,1.0,0.04164,0.0,0.15166,0.0,0.0,1.0,0.0,1.0,0.36613,0.0,0.00465,1.0,0.0,1.0,0.0,1.0,0.02117,1.0,0.00512,1.0,0.0,1.0,0.00582,1.0,0.00279,1.0,0.00193,0.23118,0.0
6001407600,1.0,6418.0,1.02271,6275.49343,0.92343,0.93805,0.91308,0.90129,0.73689,0.72148,0.72224,0.59201,0.66762,0.65912,0.8061,0.61522,0.68333,0.68301,0.6672,0.45214,0.00369,0.00085,0.14527,0.0,0.9138,0.0,0.0868,1.0,0.1253,0.0,0.09704,1.0,0.08314,0.0,0.39071,0.0,0.32006,0.0,0.0,1.0,0.16754,0.0,0.03825,1.0,0.01438,1.0,0.0,1.0,0.26015,0.0,0.0,1.0,0.00553,1.0,0.0,1.0,0.00522,1.0,0.00205,1.0,0.0,1.0,0.00616,1.0,0.00648,1.0,0.00362,0.08717,0.0
6001407700,1.0,4484.0,0.91428,4904.38849,0.94479,0.95381,0.94938,0.87689,0.81552,0.77697,0.86655,0.6747,0.65493,0.64961,0.79516,0.62701,0.75781,0.78365,0.78906,0.44729,0.00284,0.00038,0.05687,1.0,0.96305,0.0,0.13777,0.0,0.03206,0.0,0.03664,1.0,0.04998,0.0,0.4294,0.0,0.16206,0.0,0.0,1.0,0.3001,0.0,0.03372,0.0,0.0,1.0,0.0,1.0,0.09413,0.0,0.00388,1.0,0.00194,1.0,0.0,1.0,0.01529,1.0,0.00364,1.0,0.00558,1.0,0.01747,1.0,0.00631,1.0,0.00296,0.0,1.0
6001407800,1.0,2379.0,1.22176,1947.18679,0.93309,0.93657,0.96552,0.87067,0.81548,0.82366,0.79831,0.65404,0.65385,0.62273,0.72613,0.56266,0.74107,0.67098,0.73741,0.49125,0.00157,0.00125,0.08377,0.0,0.9639,0.0,0.07481,1.0,0.10582,0.0,0.32008,0.0,0.20125,0.0,0.23689,0.0,0.19823,0.0,0.0,1.0,0.31156,0.0,0.04616,1.0,0.00658,1.0,0.0,1.0,0.10006,0.0,0.0022,1.0,0.01719,0.0,0.01682,1.0,0.09219,0.0,0.03,1.0,0.01574,1.0,0.01065,1.0,0.00952,1.0,0.00183,0.20176,0.0
6001407900,1.0,3086.0,1.09909,2807.77135,0.96239,0.95159,0.94597,0.95701,0.85199,0.8532,0.81921,0.71538,0.69778,0.72093,0.77291,0.70358,0.80815,0.78184,0.77083,0.57448,0.00128,0.00068,0.07851,1.0,0.98845,0.0,0.06939,1.0,0.05476,1.0,0.03063,1.0,0.15559,0.0,0.18448,0.0,0.08388,0.0,0.0,1.0,0.49704,0.0,0.02367,1.0,0.0,1.0,0.0,1.0,0.01949,1.0,0.0,1.0,0.0362,1.0,0.02959,1.0,0.05151,0.0,0.03585,1.0,0.01079,1.0,0.0094,1.0,0.01392,1.0,0.00201,0.0,1.0
6001408000,1.0,2631.0,1.95527,1345.59252,0.95542,0.91875,0.96562,0.91595,0.87375,0.89594,0.83531,0.76792,0.71829,0.68732,0.80248,0.66036,0.82778,0.79834,0.79181,0.54463,0.00141,0.00159,0.03327,1.0,0.97801,0.0,0.06563,1.0,0.03007,1.0,0.16676,0.0,0.18495,0.0,0.09141,0.0,0.12479,0.0,0.00437,1.0,0.54716,0.0,0.00592,1.0,0.00583,1.0,0.0,1.0,0.07634,0.0,0.0,1.0,0.00832,1.0,0.01936,1.0,0.09475,0.0,0.01232,1.0,0.01765,1.0,0.00272,1.0,0.03107,1.0,0.00216,0.12806,0.0
6001408100,1.0,6724.0,8.93727,752.35535,0.95795,0.95045,0.9716,0.95585,0.8624,0.87059,0.84111,0.78199,0.69568,0.64309,0.79026,0.76093,0.82692,0.8541,0.76771,0.61259,0.00351,0.00211,0.05926,0.0,0.97092,0.0,0.04464,1.0,0.03684,0.0,0.05056,1.0,0.20342,0.0,0.23349,0.0,0.10112,0.0,0.0,1.0,0.40433,0.0,0.01327,1.0,0.0,1.0,0.00186,1.0,0.06781,0.0,0.0,1.0,0.00629,1.0,0.01171,1.0,0.11067,0.0,0.02935,1.0,0.00625,1.0,0.00813,1.0,0.02968,1.0,0.00494,0.0,1.0
6001408200,1.0,4480.0,0.90176,4968.05361,0.93707,0.92231,0.93152,0.89671,0.76506,0.7635,0.78523,0.66894,0.64349,0.62104,0.76384,0.43982,0.70955,0.73915,0.71247,0.4983,0.00252,0.00039,0.07859,1.0,0.79857,0.0,0.11477,0.0,0.17338,0.0,0.06871,1.0,0.05208,0.0,0.51422,0.0,0.15602,0.0,0.00766,1.0,0.18249,0.0,0.03217,1.0,0.00219,1.0,0.0,1.0,0.09825,0.0,0.00525,1.0,0.00941,1.0,0.00635,1.0,0.01466,1.0,0.01357,1.0,0.00219,1.0,0.0,1.0,0.00284,1.0,0.0031,0.11311,0.0
6001408300,1.0,4809.0,1.53831,3126.15624,0.94011,0.93514,0.95717,0.95694,0.79459,0.76495,0.78639,0.64493,0.65554,0.67304,0.74109,0.61174,0.74104,0.73282,0.7034,0.54415,0.00276,0.00068,0.15182,0.0,0.87011,0.0,0.17628,0.0,0.14467,0.0,0.07566,1.0,0.11771,0.0,0.37029,0.0,0.21909,0.0,0.00117,1.0,0.22611,0.0,0.01876,1.0,8e-05,1.0,0.0,1.0,0.18738,0.0,0.0106,1.0,0.00118,1.0,0.00392,1.0,0.04378,1.0,0.0125,1.0,0.0043,1.0,0.00013,1.0,0.0285,1.0,0.00352,0.13351,0.0
6001408400,1.0,3946.0,0.54266,7271.59595,0.89202,0.91192,0.88625,0.85914,0.62347,0.62394,0.76714,0.56535,0.51281,0.55031,0.69559,0.40089,0.55303,0.58014,0.50187,0.40059,0.00243,0.00045,0.16426,0.0,0.77615,0.0,0.11462,1.0,0.18836,0.0,0.10372,1.0,0.01624,1.0,0.50297,0.0,0.37801,0.0,0.0,1.0,0.07435,0.0,0.0706,1.0,0.00406,1.0,0.0,1.0,0.29959,0.0,0.0,1.0,0.00375,1.0,0.0,1.0,0.00812,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00175,0.0,1.0
6001408500,1.0,5786.0,0.83136,6959.70693,0.89923,0.89042,0.8889,0.88571,0.63619,0.6547,0.67165,0.55999,0.5614,0.54387,0.68484,0.50908,0.59346,0.67121,0.69083,0.50885,0.00304,0.00085,0.23475,0.0,0.80633,0.0,0.09497,0.0,0.15555,0.0,0.07144,1.0,0.02208,1.0,0.36824,0.0,0.53605,0.0,0.00017,1.0,0.02409,1.0,0.13184,0.0,0.00535,1.0,0.0,1.0,0.38899,0.0,0.00619,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00234,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00261,0.10502,0.0
6001408600,1.0,6207.0,1.05936,5859.22269,0.9133,0.9067,0.94748,0.87464,0.63878,0.6343,0.70406,0.57185,0.57505,0.53878,0.72556,0.5088,0.60839,0.59163,0.65256,0.44297,0.00285,0.00129,0.29068,0.0,0.873,0.0,0.08478,0.0,0.23246,0.0,0.06736,1.0,0.04256,1.0,0.35189,0.0,0.52353,0.0,0.00268,1.0,0.03312,0.0,0.19053,0.0,0.0,1.0,0.0,1.0,0.31638,0.0,0.01311,1.0,0.00225,1.0,0.0,1.0,0.00211,1.0,0.00366,1.0,0.0,1.0,0.0,1.0,0.03044,1.0,0.00297,0.14402,0.0
6001408700,1.0,7818.0,1.13338,6897.98082,0.90571,0.9133,0.88912,0.85832,0.66762,0.65505,0.66866,0.58849,0.5641,0.54489,0.71251,0.48565,0.60817,0.65556,0.5076,0.44389,0.00452,0.00132,0.19155,0.0,0.88227,0.0,0.09365,0.0,0.20661,0.0,0.09591,1.0,0.02293,1.0,0.41862,0.0,0.4509,0.0,1e-05,1.0,0.08372,0.0,0.02526,1.0,0.0,1.0,0.00013,1.0,0.38764,0.0,0.01782,1.0,0.0106,1.0,0.0,1.0,0.0,1.0,0.0048,1.0,0.00265,1.0,0.00025,1.0,0.00852,1.0,0.00396,0.10758,0.0
6001408800,1.0,7293.0,1.17947,6183.31096,0.87884,0.85977,0.95088,0.81351,0.6089,0.64901,0.74163,0.54073,0.57006,0.53762,0.89749,0.56068,0.55148,0.59086,0.62226,0.41681,0.00404,0.0023,0.25456,0.0,0.70382,0.0,0.1384,0.0,0.3545,0.0,0.11288,1.0,0.04308,0.0,0.38019,0.0,0.46636,0.0,0.0,1.0,0.05413,1.0,0.11316,0.0,0.0,1.0,0.0,1.0,0.34606,0.0,0.00448,1.0,0.00266,1.0,0.00112,1.0,0.0214,0.0,0.0,1.0,0.0,1.0,0.00112,1.0,0.00504,1.0,0.00312,0.14635,0.0
6001408900,1.0,3878.0,0.82729,4687.57294,0.89453,0.88344,0.97078,0.845,0.59134,0.62188,0.57384,0.5472,0.56442,0.52336,0.90904,0.43878,0.51397,0.625,0.46807,0.47572,0.0016,0.00153,0.2891,0.0,0.76943,0.0,0.12233,0.0,0.23966,0.0,0.10706,1.0,0.04561,1.0,0.21907,0.0,0.6535,0.0,0.0,1.0,0.0495,0.0,0.24901,0.0,0.00465,1.0,0.0,1.0,0.3597,0.0,0.02092,1.0,0.00117,1.0,3e-05,1.0,0.00065,1.0,0.00629,1.0,0.00191,1.0,3e-05,1.0,0.03024,1.0,0.00142,0.15725,0.0
6001409000,1.0,4900.0,21.30282,230.01645,0.88744,0.90419,0.9297,0.88637,0.63449,0.66482,0.70981,0.66189,0.53366,0.49607,0.67855,0.54649,0.58346,0.66412,0.58561,0.46957,0.0026,0.03017,0.18737,0.0,0.93419,0.0,0.11049,0.0,0.21213,0.0,0.12201,1.0,0.05679,0.0,0.34173,0.0,0.52506,0.0,7e-05,1.0,0.02731,0.0,0.17266,1.0,3e-05,1.0,0.0,1.0,0.33128,0.0,4e-05,1.0,0.00636,1.0,0.01486,1.0,0.01359,1.0,0.00127,1.0,0.00062,1.0,0.00053,1.0,0.01652,1.0,0.00233,0.23618,0.0
6001409100,1.0,2490.0,0.49055,5075.92751,0.90356,0.86267,0.99396,0.85361,0.64178,0.64356,0.64374,0.58485,0.58117,0.59775,0.75109,0.59529,0.60974,0.66793,0.6566,0.48146,0.00127,0.00025,0.24445,0.0,0.73481,0.0,0.08898,0.0,0.1501,0.0,0.1012,1.0,0.04378,1.0,0.27871,0.0,0.59237,0.0,0.00723,1.0,0.01968,1.0,0.09438,1.0,0.01325,1.0,0.0,1.0,0.45181,0.0,0.01767,1.0,0.0,1.0,0.0,1.0,0.01325,1.0,0.00884,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00103,0.07814,0.0
6001409200,1.0,3775.0,0.70647,5343.44269,0.89431,0.91961,0.87539,0.87877,0.66047,0.66327,0.70955,0.57073,0.53475,0.51844,0.73533,0.56742,0.59138,0.65168,0.38807,0.42924,0.00201,0.00076,0.22616,0.0,0.92365,0.0,0.10662,0.0,0.14024,0.0,0.11735,0.0,0.06554,0.0,0.30955,0.0,0.57012,0.0,0.0,1.0,0.02539,0.0,0.05609,0.0,0.00109,1.0,0.0,1.0,0.4691,0.0,0.0343,1.0,1e-05,1.0,0.0079,1.0,0.0001,1.0,0.03818,1.0,0.0,1.0,1e-05,1.0,2e-05,1.0,0.00159,0.12115,0.0
6001409300,1.0,5725.0,1.07604,5320.42405,0.92303,0.92001,0.95727,0.88437,0.6523,0.65907,0.7573,0.56964,0.61665,0.56677,0.88182,0.59591,0.59592,0.63869,0.61252,0.51948,0.00207,0.00228,0.27407,0.0,0.87093,0.0,0.10996,0.0,0.3147,0.0,0.09127,1.0,0.02791,1.0,0.24609,0.0,0.65171,0.0,0.0,1.0,0.0479,0.0,0.04601,0.0,0.01961,1.0,0.0,1.0,0.55516,0.0,0.02055,1.0,0.00547,1.0,0.0,1.0,0.0,1.0,0.02093,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00209,0.08234,0.0
6001409400,1.0,5394.0,1.25362,4302.73889,0.89008,0.88839,0.99995,0.84618,0.63529,0.63943,0.79538,0.5474,0.61386,0.60106,0.8478,0.58461,0.56186,0.59575,0.62094,0.40253,0.00226,0.0014,0.40087,0.0,0.91798,0.0,0.07835,0.0,0.32591,0.0,0.12992,1.0,0.09268,0.0,0.1523,0.0,0.69603,0.0,0.0,1.0,0.04519,0.0,0.11987,1.0,0.00105,1.0,0.0,1.0,0.5431,0.0,0.01841,1.0,0.00418,1.0,0.0,1.0,0.06632,1.0,0.00272,1.0,0.0,1.0,0.0,1.0,0.01799,1.0,0.0017,0.11767,0.0
6001409500,1.0,4409.0,0.83661,5270.07728,0.85701,0.8344,0.89215,0.83404,0.60258,0.5882,0.64526,0.50382,0.52403,0.50248,0.77893,0.55768,0.53521,0.57134,0.56318,0.41282,0.00227,0.00117,0.28355,0.0,0.78691,0.0,0.08375,0.0,0.29118,0.0,0.08261,1.0,0.01672,1.0,0.25,0.0,0.64874,0.0,0.00121,1.0,0.04191,0.0,0.12282,0.0,0.00266,1.0,0.0,1.0,0.49007,0.0,0.02665,1.0,0.0,1.0,0.00024,1.0,0.00581,1.0,0.00121,1.0,0.00218,1.0,0.0,1.0,0.0,1.0,0.00152,0.17275,0.0
6001409600,1.0,5808.0,0.74748,7770.12942,0.88333,0.8906,0.86888,0.83163,0.61114,0.62297,0.69645,0.55574,0.58527,0.56792,0.8097,0.50735,0.55252,0.60122,0.63901,0.4438,0.00297,0.00055,0.28541,0.0,0.91442,0.0,0.07131,1.0,0.20672,0.0,0.13982,1.0,0.04681,1.0,0.32603,0.0,0.57011,0.0,0.00221,1.0,0.03194,0.0,0.09602,1.0,0.00181,1.0,0.0,1.0,0.45922,0.0,0.00141,1.0,0.0004,1.0,0.0002,1.0,0.00522,1.0,0.00221,1.0,0.0,1.0,0.0,1.0,0.03335,1.0,0.00208,0.03468,0.0
6001409700,1.0,5549.0,0.8111,6841.29964,0.87918,0.88797,0.86879,0.84627,0.61761,0.61712,0.64781,0.55935,0.5431,0.51956,0.87509,0.47243,0.53769,0.58308,0.54383,0.41447,0.00331,0.00048,0.23104,0.0,0.82308,0.0,0.10783,0.0,0.15767,0.0,0.11501,1.0,0.01883,1.0,0.32018,0.0,0.57704,0.0,0.0,1.0,0.03546,0.0,0.19495,0.0,0.0,1.0,0.0026,1.0,0.35284,0.0,0.01743,1.0,0.0,1.0,0.0006,1.0,0.0,1.0,0.00882,1.0,0.0,1.0,0.001,1.0,0.0,1.0,0.00196,0.0,1.0
6001409800,1.0,3232.0,1.79023,1805.35707,0.93001,0.88762,0.91465,0.89409,0.78583,0.79525,0.83765,0.71209,0.64145,0.63381,0.77361,0.5992,0.72065,0.76166,0.75399,0.46465,0.00218,0.00098,0.03913,1.0,0.82767,0.0,0.10273,1.0,0.17286,0.0,0.07565,1.0,0.04266,0.0,0.5529,0.0,0.12514,0.0,0.00284,1.0,0.20392,0.0,0.00995,1.0,0.0,1.0,0.00284,1.0,0.0475,0.0,0.0,1.0,0.0256,1.0,0.00199,1.0,0.00882,1.0,0.00853,1.0,0.00512,1.0,0.0,1.0,0.0,1.0,0.00246,0.15203,0.0
6001409900,1.0,3551.0,4.31522,822.90209,0.96012,0.97997,0.9585,0.9287,0.87074,0.91524,0.87219,0.77123,0.66327,0.6437,0.76022,0.60997,0.81985,0.80884,0.80183,0.59043,0.00184,0.0011,0.05204,0.0,0.98595,0.0,0.05709,1.0,0.07387,0.0,0.02637,1.0,0.07287,0.0,0.47048,0.0,0.08104,0.0,0.0,1.0,0.28747,0.0,0.00796,1.0,0.0,1.0,0.0,1.0,0.05686,0.0,0.00933,1.0,2e-05,1.0,0.00194,1.0,0.03302,0.0,0.02141,1.0,0.00495,1.0,0.0033,1.0,0.0,1.0,0.00265,0.0,1.0
6001410000,1.0,3036.0,6.69626,453.3877,0.94911,0.94716,0.96555,0.95712,0.86702,0.83429,0.84485,0.80393,0.66977,0.64638,0.76705,0.57822,0.80739,0.72442,0.77431,0.52894,0.00191,0.00195,0.04574,1.0,0.98284,0.0,0.04382,1.0,0.03428,1.0,0.04977,1.0,0.05,0.0,0.39918,0.0,0.09309,0.0,0.00245,1.0,0.28942,0.0,0.02282,1.0,0.00309,1.0,0.0,1.0,0.04175,1.0,0.01969,1.0,0.00377,1.0,0.00954,1.0,0.03635,1.0,0.00046,1.0,0.00011,1.0,5e-05,1.0,8e-05,1.0,0.00228,0.00217,0.0
6001410100,1.0,2936.0,0.80899,3629.20431,0.91027,0.89124,0.98316,0.89339,0.71732,0.76312,0.74928,0.60916,0.57749,0.63709,0.7296,0.45861,0.67629,0.70561,0.66079,0.46654,0.00211,0.00107,0.05831,1.0,0.89709,0.0,0.1268,0.0,0.16705,0.0,0.06221,1.0,0.04838,0.0,0.54975,0.0,0.17288,0.0,8e-05,1.0,0.1289,0.0,0.00398,1.0,0.00264,1.0,0.0,1.0,0.13568,0.0,0.00679,1.0,0.01973,1.0,0.00175,1.0,0.02328,1.0,0.00726,1.0,0.00182,1.0,0.00545,1.0,0.0,1.0,0.00196,0.13286,0.0
6001410200,1.0,3701.0,0.58584,6317.4533,0.90965,0.91962,0.98047,0.88955,0.7024,0.70871,0.67123,0.59673,0.60503,0.60129,0.75704,0.5377,0.63868,0.67662,0.62695,0.46469,0.00212,0.00036,0.14651,0.0,0.87755,0.0,0.09199,1.0,0.16804,0.0,0.10413,1.0,0.02865,1.0,0.55096,0.0,0.35234,0.0,0.00854,1.0,0.0146,1.0,0.13802,1.0,0.0,1.0,0.0,1.0,0.20055,0.0,0.00689,1.0,0.00468,1.0,0.0,1.0,0.01295,1.0,0.00882,1.0,0.00689,1.0,0.0,1.0,0.0,1.0,0.00209,0.20136,0.0
6001410300,1.0,4055.0,0.57833,7011.5924,0.88869,0.90428,0.89873,0.89233,0.61367,0.68232,0.63749,0.56024,0.56106,0.56696,0.60011,0.46146,0.54922,0.64261,0.50544,0.4627,0.00183,0.0006,0.31178,0.0,0.90909,0.0,0.09198,0.0,0.21312,0.0,0.12393,1.0,0.03137,1.0,0.24864,0.0,0.65517,0.0,0.00467,1.0,0.02152,0.0,0.12056,0.0,0.0,1.0,0.0,1.0,0.50739,0.0,0.014,1.0,0.00156,1.0,0.0,1.0,0.00648,1.0,0.00441,1.0,0.0,1.0,0.0,1.0,0.00311,1.0,0.00152,0.18401,0.0
6001410400,1.0,4151.0,0.70661,5874.5451,0.93309,0.91777,0.9475,0.90933,0.72596,0.68281,0.73835,0.61806,0.62661,0.57485,0.82094,0.56837,0.66798,0.70816,0.64097,0.46675,0.00192,0.00068,0.24167,0.0,0.92672,0.0,0.05911,0.0,0.12447,0.0,0.08532,1.0,0.10096,0.0,0.33616,0.0,0.47711,0.0,0.00268,1.0,0.06388,0.0,0.02033,1.0,0.0096,1.0,0.0,1.0,0.41702,0.0,0.0,1.0,0.01407,1.0,0.0,1.0,0.06723,0.0,0.02591,1.0,0.00223,1.0,0.0,1.0,0.01184,1.0,0.00226,0.13471,0.0
6001410500,1.0,2564.0,0.71685,3576.76885,0.887,0.81957,0.91103,0.82087,0.63422,0.5457,0.70401,0.50776,0.53067,0.6116,0.79504,0.41264,0.56816,0.49367,0.69379,0.40738,0.00193,0.00177,0.1443,0.0,0.6973,0.0,0.11606,0.0,0.38632,0.0,0.08725,1.0,0.10869,0.0,0.61072,0.0,0.09834,1.0,0.00259,1.0,0.14898,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.09649,1.0,0.0,1.0,0.0,1.0,0.01664,1.0,0.03845,1.0,0.01516,1.0,0.0,1.0,0.0,1.0,0.02921,1.0,0.00167,0.15732,0.0
6001420100,1.0,2436.0,0.56248,4330.84472,0.93814,0.94414,0.95717,0.93387,0.89314,0.84974,0.89493,0.81768,0.64179,0.6673,0.72815,0.69729,0.86493,0.89292,0.81592,0.69855,0.00195,0.00075,0.06036,0.0,0.93249,0.0,0.08316,0.0,0.01596,1.0,0.04816,1.0,0.20761,0.0,0.00514,1.0,0.0778,0.0,0.00399,1.0,0.62016,0.0,0.0001,1.0,0.00831,1.0,0.0,1.0,0.0242,1.0,0.00712,1.0,0.0165,1.0,0.04134,1.0,0.08183,0.0,0.01768,1.0,0.03435,0.0,0.0186,1.0,0.00559,1.0,0.00167,0.0,1.0
6001420200,1.0,3234.0,0.44914,7200.36172,0.94268,0.95248,0.96292,0.93824,0.87766,0.86928,0.83983,0.81762,0.66788,0.52421,0.75086,0.73581,0.807,0.8082,0.73301,0.60558,0.0017,0.00096,0.15268,0.0,0.91083,0.0,0.02662,1.0,0.07117,0.0,0.04682,1.0,0.38385,0.0,0.05582,1.0,0.12065,0.0,0.0054,1.0,0.35504,0.0,0.01501,1.0,0.0,1.0,0.0,1.0,0.07083,1.0,0.0,1.0,0.03271,1.0,0.07533,0.0,0.19538,0.0,0.02311,1.0,0.0087,1.0,0.02881,1.0,0.0081,1.0,0.00177,0.00146,0.0
6001420301,1.0,2593.0,0.41566,6238.34431,0.9425,0.91671,0.96781,0.93656,0.83892,0.86553,0.79352,0.76034,,,,,,,,,0.00152,0.00036,0.23619,0.0,0.95275,0.0,0.01889,1.0,0.0655,1.0,0.06108,1.0,0.39924,0.0,0.03938,0.0,0.15692,0.0,0.01206,1.0,0.29777,0.0,0.00563,1.0,0.0,1.0,0.0,1.0,0.11674,0.0,0.0,1.0,0.01909,1.0,0.05445,1.0,0.17179,0.0,0.01929,1.0,0.02572,0.0,0.07715,1.0,0.00623,1.0,0.00134,0.0,1.0
6001420302,1.0,2426.0,1.97941,1225.61936,0.94746,0.91748,0.97355,0.92869,0.87116,0.85687,0.86189,0.83146,,,,,,,,,0.00105,0.00048,0.23619,0.0,0.95275,0.0,0.01889,1.0,0.0655,1.0,0.06108,1.0,0.39924,0.0,0.03938,0.0,0.15692,0.0,0.01206,1.0,0.29777,0.0,0.00563,1.0,0.0,1.0,0.0,1.0,0.11674,0.0,0.0,1.0,0.01909,1.0,0.05445,1.0,0.17179,0.0,0.01929,1.0,0.02572,0.0,0.07715,1.0,0.00623,1.0,0.00123,0.04532,0.0
6001420401,1.0,1599.0,0.19989,7999.45626,0.92731,0.89834,0.96697,0.96073,0.82103,0.82089,0.81672,0.81733,,,,,,,,,0.0005,0.00039,0.19423,0.0,0.8972,0.0,0.08736,0.0,0.28059,0.0,0.0764,1.0,0.30148,0.0,0.01375,1.0,0.29388,0.0,0.00353,1.0,0.32276,0.0,0.03087,1.0,0.0,1.0,0.0,1.0,0.16973,0.0,0.00584,1.0,0.0788,0.0,0.00724,1.0,0.10207,0.0,0.01524,1.0,0.02518,0.0,0.06908,0.0,0.00289,1.0,0.00046,0.10616,0.0
6001420402,1.0,2156.0,2.55302,844.48955,0.92688,0.89799,0.96698,0.96084,0.82326,0.82457,0.81868,0.81863,,,,,,,,,0.00067,0.00054,0.19642,0.0,0.89664,0.0,0.08677,0.0,0.28175,0.0,0.07665,1.0,0.30463,0.0,0.0125,1.0,0.29675,0.0,0.00359,1.0,0.31835,0.0,0.03121,1.0,0.0,1.0,0.0,1.0,0.17175,0.0,0.00586,1.0,0.0794,0.0,0.00727,1.0,0.10305,0.0,0.01533,1.0,0.02541,0.0,0.06997,0.0,0.00293,1.0,0.00062,0.11097,0.0
6001420500,1.0,2431.0,0.42097,5774.78145,0.96001,0.94813,0.97715,0.95359,0.88416,0.88454,0.88135,0.82725,0.64067,0.58776,0.72297,0.63999,0.83125,0.82572,0.79973,0.73123,0.00103,0.00088,0.10936,0.0,0.91303,0.0,0.00834,1.0,0.06172,1.0,0.05114,1.0,0.21065,0.0,0.05381,1.0,0.11181,0.0,0.01042,1.0,0.51252,0.0,0.03091,1.0,0.0,1.0,0.00232,1.0,0.05228,1.0,0.00704,1.0,0.01912,1.0,0.02387,1.0,0.10062,0.0,0.01441,1.0,0.01151,1.0,0.02751,1.0,0.00695,1.0,0.00162,0.05473,0.0
6001420600,1.0,3400.0,0.79757,4262.95043,0.95756,0.9461,0.96675,0.95922,0.89504,0.86389,0.90191,0.84873,0.69915,0.55573,0.76926,0.73393,0.86945,0.85122,0.82871,0.75806,0.00189,0.00064,0.02859,1.0,0.95256,0.0,0.05833,1.0,0.03925,0.0,0.04165,1.0,0.14599,0.0,0.004,1.0,0.1158,0.0,0.0,1.0,0.66435,0.0,0.01118,1.0,0.0,1.0,0.00029,1.0,0.0676,0.0,0.00351,1.0,0.01563,1.0,0.0244,1.0,0.05344,0.0,0.00538,1.0,0.02091,1.0,0.01414,1.0,0.00172,1.0,0.00224,0.0,1.0
6001421100,1.0,2033.0,0.74551,2726.98284,0.96768,0.97513,0.97506,0.99196,0.89011,0.93674,0.91172,0.82379,0.73309,0.69303,0.78344,0.74729,0.85901,0.86953,0.82663,0.68524,0.00095,0.00027,0.02087,1.0,0.98686,0.0,0.05703,1.0,0.02255,1.0,0.03311,1.0,0.10701,0.0,0.01727,1.0,0.05902,1.0,0.0,1.0,0.78359,0.0,0.00288,1.0,0.0,1.0,0.0,1.0,0.03407,1.0,0.0,1.0,0.02207,1.0,0.01536,1.0,0.02927,0.0,0.0096,1.0,0.03071,0.0,0.00432,1.0,0.0,1.0,0.00154,0.0,1.0
6001421200,1.0,3659.0,1.3172,2777.85295,0.96381,0.95755,0.98158,0.96975,0.89186,0.8466,0.91058,0.82009,0.73749,0.69584,0.78788,0.80983,0.87574,0.8456,0.91131,0.76778,0.00188,0.00029,0.02517,1.0,0.9809,0.0,0.01408,1.0,0.02031,1.0,0.03673,1.0,0.10128,0.0,0.01336,1.0,0.04118,0.0,0.00111,1.0,0.72871,0.0,0.01169,1.0,0.0,1.0,0.0,1.0,0.02226,1.0,0.0025,1.0,0.00167,1.0,0.00306,1.0,0.08292,0.0,0.0,1.0,0.01057,1.0,0.0,1.0,0.0,1.0,0.0026,0.0,1.0
